SIFT_pred	LRT_pred	MutationTaster_pred	FATHMM_pred	clinvar_clnsig
.	N	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	A	.	Likely_pathogenic
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	D	.	Likely_pathogenic
.	U	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	D	N	.	Likely_pathogenic
.	D	D	.	Likely_pathogenic
.	D	A	.	Likely_pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Likely_benign
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	A	.	Pathogenic/Likely_pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	A	.	Likely_pathogenic
.	D	D	.	Likely_pathogenic
.	D	D	.	Pathogenic/Likely_pathogenic
.	D	D	.	Likely_pathogenic
T	N	N	T	Likely_benign
D	N	D	T	Uncertain_significance
.	D	A	.	Pathogenic
.	.	D	.	not_provided
D	D	D	T	not_provided
T	N	D	T	Uncertain_significance
.	.	D	.	not_provided
D	D	D	D	Uncertain_significance
.	.	D	.	not_provided
.	.	D	.	not_provided
D	D	D	T	Uncertain_significance
.	D	A	.	not_provided
.	N	A	.	not_provided
.	D	A	.	Pathogenic
D	D	A	T	Pathogenic
D	D	D	D	not_provided
.	D	A	.	not_provided
.	.	D	.	not_provided
D	D	A	T	Pathogenic
.	D	A	.	not_provided
.	D	A	.	not_provided
T	N	D	T	Uncertain_significance
.	.	D	.	Pathogenic
.	D	D	.	not_provided
D	D	D	T	not_provided
.	D	D	.	Pathogenic
D	D	D	T	not_provided
D	D	D	T	not_provided
D	D	D	D	Uncertain_significance
D	D	D	D	Conflicting_interpretations_of_pathogenicity
D	D	D	D	Benign/Likely_benign
T	N	N	D	Uncertain_significance
.	D	D	.	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	P	D	Benign/Likely_benign
T	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Benign/Likely_benign
T	D	N	D	Uncertain_significance
T	D	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	D	D	D	Benign/Likely_benign
D	N	P	D	Benign/Likely_benign
D	D	D	D	Likely_benign
T	N	P	D	Benign
.	N	P	.	Benign/Likely_benign
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	N	D	Benign/Likely_benign
T	D	D	D	Uncertain_significance
.	D	D	.	Likely_benign
.	N	N	.	Benign/Likely_benign
D	D	D	D	Uncertain_significance
.	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Benign/Likely_benign
T	N	N	D	Benign/Likely_benign
D	D	N	D	Uncertain_significance
T	U	D	D	Pathogenic
D	U	N	D	Likely_benign
T	N	D	D	Uncertain_significance
T	N	A	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	D	D	Likely_pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	A	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	not_provided
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	P	D	Benign
T	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
.	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	N	D	Uncertain_significance
.	D	D	D	Uncertain_significance
T	D	N	D	Benign
D	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Pathogenic
.	.	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	.	D	.	Pathogenic
.	D	N	T	Benign
T	N	P	T	Benign
T	N	P	T	Benign
D	D	D	.	Pathogenic
D	D	D	.	Pathogenic
D	N	D	D	Uncertain_significance
D	.	P	D	Benign
T	.	D	D	Likely_benign
T	N	D	D	Likely_benign
T	.	D	D	Likely_benign
D	D	D	D	Likely_pathogenic
D	D	D	D	Pathogenic
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Pathogenic
D	D	A	D	Pathogenic
.	D	A	.	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	A	D	Pathogenic
D	N	D	D	Likely_benign
T	.	N	T	Uncertain_significance
T	.	N	T	Uncertain_significance
T	.	N	T	Conflicting_interpretations_of_pathogenicity
T	.	N	T	Likely_benign
T	.	D	T	Uncertain_significance
T	.	D	T	Uncertain_significance
D	N	N	T	Benign
D	.	N	T	Likely_benign
T	.	N	T	Benign
D	.	N	T	Benign
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Benign
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
T	N	N	T	Benign
T	D	N	T	Uncertain_significance
T	D	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
.	.	D	.	Pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_benign
.	.	D	.	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	.	D	.	Pathogenic
D	N	D	T	Uncertain_significance
D	N	D	T	Conflicting_interpretations_of_pathogenicity
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
.	.	D	.	Pathogenic
D	D	D	D	Benign
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	D	D	D	Benign/Likely_benign
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Benign
T	N	N	T	Likely_benign
D	N	D	T	Likely_pathogenic
T	N	A	T	Affects
T	N	A	T	Pathogenic
T	N	A	T	Affects
D	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Conflicting_interpretations_of_pathogenicity
T	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
T	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic/Likely_pathogenic,_risk_factor
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
T	D	D	T	Uncertain_significance
.	D	D	.	Pathogenic
D	D	D	T	Uncertain_significance
.	N	D	.	Likely_pathogenic
.	D	D	.	Pathogenic
T	D	D	T	Likely_benign
T	D	D	T	Pathogenic
D	D	D	T	Likely_pathogenic
.	D	D	.	Pathogenic
D	D	D	T	risk_factor
T	D	D	T	Likely_benign
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	not_provided
D	D	D	T	Uncertain_significance
T	D	D	T	Conflicting_interpretations_of_pathogenicity
T	D	D	T	Conflicting_interpretations_of_pathogenicity
T	D	D	T	Uncertain_significance
T	D	D	T	Pathogenic
D	D	D	T	Uncertain_significance
D	N	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	A	D	Pathogenic/Likely_pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic
D	D	D	T	Likely_pathogenic
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	N	D	Uncertain_significance
D	D	A	T	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Likely_benign
D	D	A	D	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	T	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
D	D	A	T	Pathogenic
.	D	A	.	Pathogenic
T	N	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	D	D	T	Likely_benign
.	D	A	.	Pathogenic
T	D	D	T	Likely_benign
D	D	A	T	Likely_pathogenic
D	D	D	T	Likely_pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
.	.	D	.	Pathogenic
T	D	D	T	risk_factor
D	D	D	T	Pathogenic
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic
D	D	D	D	Likely_pathogenic
.	D	A	.	Likely_pathogenic
D	D	D	D	Likely_pathogenic
.	.	D	.	Uncertain_significance
.	.	D	.	Pathogenic
D	D	D	T	Pathogenic
T	N	D	D	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
.	D	D	.	Conflicting_interpretations_of_pathogenicity
.	D	D	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Conflicting_interpretations_of_pathogenicity
T	D	D	T	Conflicting_interpretations_of_pathogenicity
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Likely_benign
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
T	N	N	T	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	D	.	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	A	T	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
T	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
.	.	D	.	Pathogenic
.	.	A	.	Pathogenic
D	N	D	.	Pathogenic
D	D	D	T	Uncertain_significance
.	.	D	.	Pathogenic/Likely_pathogenic
D	N	D	T	Uncertain_significance
D	N	N	T	Uncertain_significance
.	N	N	.	Benign/Likely_benign,_risk_factor
.	N	A	.	Pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Conflicting_interpretations_of_pathogenicity
.	N	N	.	Uncertain_significance
.	N	N	.	not_provided
.	N	A	.	Pathogenic
.	N	N	.	Likely_pathogenic
.	N	N	.	Benign/Likely_benign
.	N	A	.	Pathogenic
.	N	N	.	not_provided
.	N	N	.	not_provided
.	N	N	.	Uncertain_significance
.	N	N	.	Likely_benign
D	D	D	D	not_provided
.	N	D	.	not_provided
.	N	A	.	Pathogenic
.	N	N	.	Benign/Likely_benign
.	N	A	.	Pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Benign/Likely_benign
.	N	D	.	Likely_benign
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Conflicting_interpretations_of_pathogenicity
.	N	N	.	Benign/Likely_benign
.	N	N	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	D	.	Likely_pathogenic
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	.	D	.	Pathogenic
.	N	A	.	Pathogenic
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Likely_pathogenic
.	N	A	.	Pathogenic/Likely_pathogenic
.	N	N	.	Pathogenic
.	U	D	.	Likely_benign
.	U	D	.	not_provided
.	U	N	.	Uncertain_significance
.	U	N	.	Conflicting_interpretations_of_pathogenicity
.	U	D	.	not_provided
.	.	N	.	Likely_pathogenic
.	.	N	.	Uncertain_significance
.	.	A	.	Pathogenic
.	.	A	.	Pathogenic
T	.	D	.	Uncertain_significance
D	.	D	.	Uncertain_significance
T	.	N	.	Pathogenic
T	.	N	.	Uncertain_significance
.	.	D	T	Uncertain_significance
T	.	N	T	Uncertain_significance
D	.	D	T	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	D	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	P	.	Benign
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	D	.	Pathogenic
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	A	.	Pathogenic
.	.	D	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	N	.	Uncertain_significance
.	.	A	.	Pathogenic
.	.	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Benign
.	N	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Likely_benign
.	N	N	.	Benign
.	N	N	.	Uncertain_significance
.	N	N	.	Likely_benign
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Benign
.	D	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	N	.	Pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	not_provided
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	A	.	Pathogenic
.	D	N	.	Uncertain_significance
.	D	D	.	Benign/Likely_benign
.	D	D	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	N	.	Conflicting_interpretations_of_pathogenicity
.	N	N	.	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	D	N	.	Uncertain_significance
.	D	N	.	Benign/Likely_benign
.	D	N	.	Pathogenic
.	N	D	.	Uncertain_significance
.	D	D	.	Benign
.	N	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Benign
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Pathogenic
.	N	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Conflicting_interpretations_of_pathogenicity
.	D	N	.	Uncertain_significance
.	D	N	.	Likely_pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	N	N	.	Pathogenic
.	N	N	.	Benign/Likely_benign
.	D	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Benign/Likely_benign
.	N	N	.	Benign/Likely_benign
.	D	D	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	N	N	.	Pathogenic
.	D	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Conflicting_interpretations_of_pathogenicity
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	.	D	.	Pathogenic
.	N	N	.	Uncertain_significance
.	N	N	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	N	N	.	Benign
.	D	N	.	Uncertain_significance
.	D	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	.	N	T	Likely_benign
T	N	D	T	Likely_benign
T	N	D	T	Uncertain_significance
D	N	D	T	Pathogenic
T	U	D	T	Conflicting_interpretations_of_pathogenicity
T	.	P	T	Benign
.	N	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	.	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	.	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
D	D	D	T	Uncertain_significance
.	.	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	.	D	.	Uncertain_significance
D	.	D	T	Uncertain_significance
.	.	D	.	Likely_benign
D	.	D	T	Conflicting_interpretations_of_pathogenicity
.	N	D	.	Conflicting_interpretations_of_pathogenicity
.	N	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	.	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
D	.	A	T	Pathogenic
T	N	D	T	Uncertain_significance
D	D	D	T	Pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
T	D	D	T	Likely_pathogenic
T	N	N	D	Uncertain_significance
.	N	D	.	Uncertain_significance
D	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	N	N	D	Benign
D	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	N	D	D	Likely_benign
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	N	P	D	Benign
T	N	D	D	Likely_benign
D	N	D	D	Uncertain_significance
T	N	D	D	Likely_benign
T	D	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	A	D	Pathogenic
D	D	D	D	Uncertain_significance
T	D	D	D	Likely_benign
T	N	N	D	Likely_benign
D	N	D	D	Uncertain_significance
D	N	D	D	Benign
T	N	D	D	Benign/Likely_benign
T	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	D	D	D	Likely_benign
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Likely_benign
T	D	D	D	Uncertain_significance
D	D	D	D	Benign
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	D	D	Likely_benign
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	N	D	Uncertain_significance
T	D	D	D	Benign
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	D	D	Likely_benign
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	N	D	Benign
D	N	N	D	Uncertain_significance
.	N	A	.	Uncertain_significance
D	D	D	T	Uncertain_significance
T	.	N	D	Benign/Likely_benign
T	D	D	T	Uncertain_significance
.	.	D	.	Uncertain_significance
T	D	A	.	Pathogenic
T	N	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
D	D	A	D	Pathogenic
.	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
.	D	A	D	Pathogenic
D	N	D	D	Likely_benign
D	D	D	T	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	D	A	.	Pathogenic
.	N	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	N	N	.	Pathogenic
.	D	A	.	Pathogenic
.	.	D	.	Pathogenic
.	D	D	.	Likely_benign
.	D	D	.	Pathogenic
.	D	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	N	N	.	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
T	N	N	T	Likely_benign
T	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Benign/Likely_benign
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	.	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	.	D	T	Uncertain_significance
T	N	D	T	Benign/Likely_benign
D	.	D	T	Benign/Likely_benign
D	.	D	T	Likely_benign
T	.	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	.	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	.	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	.	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	D	T	Likely_benign
D	N	D	T	Uncertain_significance
T	N	D	T	Likely_benign
D	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Uncertain_significance
D	.	N	T	Uncertain_significance
.	.	N	.	Conflicting_interpretations_of_pathogenicity
D	.	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	.	N	T	Conflicting_interpretations_of_pathogenicity
T	.	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	.	N	T	Uncertain_significance
D	N	N	T	Benign/Likely_benign
D	.	N	T	Likely_benign
T	N	N	T	Likely_benign
T	.	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	.	D	T	Likely_benign
T	.	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
.	.	D	.	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
